"كد درس","نام درس","نوع درس","تعداد واحد نظري","تعداد واحد عملي","كد ارائه کلاس درس","نام كلاس درس","مقطع ارائه درس","نوع ارائه","سطح ارائه","حداقل ظرفيت","حداكثر ظرفيت","تعداد ثبت نامي تاکنون","زمانبندي تشکيل کلاس","زمان امتحان","استاد","ساير اساتيد","مكان برگزاري","دانشجويان مجاز به اخذ کلاس","گروه آموزشی","دانشکده","واحد","استان"
"5990111675","برنامه‌نویسی مبتنی بر وب","نظري_عملي","1","1","1.63411E+11","","کاردانی پیوسته","حضوري","ارائه در سطح گروه آموزشی","","25","","سه شنبه  از 16:30 تا 18:15","1403/04/11 از 10:30 تا 12:30","علي فرزانه مهر","","دانشکده مهارتی و کارآفرینی-کامپیوتر3","","گروه آموزشي کامپيوتر و فناوري اطلاعات(7116330)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"5990159901","کارگاه شبکه های کامپیوتری","عملي","0","1","16341052104","","کاردانی پیوسته","حضوري","ارائه در سطح گروه آموزشی","","20","","دوشنبه  از 16:30 تا 18:15","","علي فرزانه مهر","","دانشکده مهارتی و کارآفرینی-کامپیوتر1","","گروه آموزشي کامپيوتر و فناوري اطلاعات(7116330)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"5990102228","آزمایشگاه سیستم عامل","عملي","0","1","16341052103","","کاردانی پیوسته","حضوري","ارائه در سطح گروه آموزشی","","12","","سه شنبه  از 14:45 تا 16:30","","علي فرزانه مهر","","دانشکده مهارتی و کارآفرینی-کامپیوتر3","","گروه آموزشي کامپيوتر و فناوري اطلاعات(7116330)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"5990102228","آزمایشگاه سیستم عامل","عملي","0","1","16341052102","","کاردانی پیوسته","حضوري","ارائه در سطح گروه آموزشی","","12","","دوشنبه  از 14:45 تا 16:30","","علي فرزانه مهر","","دانشکده مهارتی و کارآفرینی-کامپیوتر1","","گروه آموزشي کامپيوتر و فناوري اطلاعات(7116330)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"5990101495","آزمایشگاه پایگاه‌ داده‌ها","عملي","0","2","16341052101","","کاردانی پیوسته","حضوري","ارائه در سطح گروه آموزشی","","30","","دوشنبه  از 13:00 تا 14:45","","علي فرزانه مهر","","دانشکده مهارتی و کارآفرینی-کامپیوتر1","","گروه آموزشي کامپيوتر و فناوري اطلاعات(7116330)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"5328156275","کارآفرینی","نظري_عملي","1","1","4429","","کاردانی پیوسته","حضوري","ارائه در سطح دانشکده","","10","","دوشنبه  از 10:00 تا 12:30","1403/04/09 از 10:30 تا 12:00","","","","","گروه آموزشي علوم تربيتي(7116321)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"5328156275","کارآفرینی","نظري_عملي","1","1","4428","","کاردانی پیوسته","حضوري","ارائه در سطح دانشکده","","10","","دوشنبه  از 07:30 تا 10:00","1403/04/09 از 10:30 تا 12:00","","","","","گروه آموزشي علوم تربيتي(7116321)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"5328156275","کارآفرینی","نظري_عملي","1","1","4427","","کاردانی پیوسته","حضوري","ارائه در سطح دانشکده","","10","","يكشنبه  از 11:00 تا 13:30","1403/04/09 از 10:30 تا 12:00","","","","","گروه آموزشي علوم تربيتي(7116321)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"7000004451","بهداشت و صیانت از محیط زیست","نظري","2","0","4426","","کاردانی پیوسته","حضوري","ارائه در سطح دانشکده","","10","","يكشنبه  از 09:15 تا 11:00","1403/04/10 از 10:30 تا 12:00","","","","","گروه آموزشي علوم تربيتي(7116321)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"7000004451","بهداشت و صیانت از محیط زیست","نظري","2","0","4425","","کاردانی پیوسته","حضوري","ارائه در سطح دانشکده","","10","","يكشنبه  از 07:30 تا 09:15","1403/04/10 از 10:30 تا 12:00","","","","","گروه آموزشي علوم تربيتي(7116321)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"7000004451","بهداشت و صیانت از محیط زیست","نظري","2","0","4424","","کاردانی پیوسته","حضوري","ارائه در سطح دانشکده","","10","","شنبه  از 07:30 تا 09:15","1403/04/10 از 10:30 تا 12:00","","","","","گروه آموزشي علوم تربيتي(7116321)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"55001","ریاضیات پایه(پیش نیاز دانشگاهی)","نظري","2","0","100-06","","کاردانی پیوسته","حضوري","ارائه در سطح دانشکده","","40","","يكشنبه  از 07:30 تا 09:15","1403/04/02 از 10:30 تا 12:00","","","","","گروه آموزشي علوم تربيتي(7116321)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"55001","ریاضیات پایه(پیش نیاز دانشگاهی)","نظري","2","0","100-05","","کاردانی پیوسته","حضوري","ارائه در سطح دانشکده","","40","","يكشنبه  از 09:15 تا 11:00","1403/04/02 از 10:30 تا 12:00","","","","","گروه آموزشي علوم تربيتي(7116321)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"55001","ریاضیات پایه(پیش نیاز دانشگاهی)","نظري","2","0","100-04","","کاردانی پیوسته","حضوري","ارائه در سطح دانشکده","","40","","دوشنبه  از 11:00 تا 12:45","1403/04/02 از 10:30 تا 12:00","","","","","گروه آموزشي علوم تربيتي(7116321)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"55002","فیزیک مکانیک (پیش نیاز دانشگاهی)","نظري","2","0","100-03","","کاردانی پیوسته","حضوري","ارائه در سطح دانشکده","","40","","يكشنبه  از 09:15 تا 11:00","1403/04/03 از 10:30 تا 12:00","","","","","گروه آموزشي صنايع(7116338)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"55002","فیزیک مکانیک (پیش نیاز دانشگاهی)","نظري","2","0","100-02","","کاردانی پیوسته","حضوري","ارائه در سطح دانشکده","","40","","يكشنبه  از 14:45 تا 16:00","1403/04/03 از 10:30 تا 12:00","","","","","گروه آموزشي صنايع(7116338)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"55002","فیزیک مکانیک (پیش نیاز دانشگاهی)","نظري","2","0","100-01","","کاردانی پیوسته","حضوري","ارائه در سطح دانشکده","","40","","سه شنبه  از 14:45 تا 16:30","1403/04/03 از 10:30 تا 12:00","","","","","گروه آموزشي صنايع(7116338)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"55223","فیزیک پیش دانشگاهی","نظري","2","0","2234","","کاردانی پیوسته","حضوري","ارائه در سطح دانشکده","","5","","سه شنبه  از 14:45 تا 16:30","1403/04/03 از 10:30 تا 12:00","","","","","گروه آموزشي صنايع(7116338)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"55223","فیزیک پیش دانشگاهی","نظري","2","0","2233","","کاردانی پیوسته","حضوري","ارائه در سطح دانشکده","","5","","يكشنبه  از 14:45 تا 16:00","1403/04/03 از 10:30 تا 12:00","","","","","گروه آموزشي صنايع(7116338)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"55223","فیزیک پیش دانشگاهی","نظري","2","0","2232","","کاردانی پیوسته","حضوري","ارائه در سطح دانشکده","","5","","يكشنبه  از 09:15 تا 11:00","1403/04/03 از 10:30 تا 12:00","","","","","گروه آموزشي صنايع(7116338)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"55223","فیزیک پیش دانشگاهی","نظري","2","0","2231","","کاردانی پیوسته","حضوري","ارائه در سطح دانشکده","","5","","يكشنبه  از 07:30 تا 09:15","1403/04/03 از 10:30 تا 12:00","","","","","گروه آموزشي صنايع(7116338)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"55194","ریاضی پیش دانشگاهی","نظري","2","0","2230","","کاردانی پیوسته","حضوري","ارائه در سطح دانشکده","","5","","دوشنبه  از 11:00 تا 12:45","1403/04/02 از 10:30 تا 12:00","","","","","گروه آموزشي علوم تربيتي(7116321)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"55194","ریاضی پیش دانشگاهی","نظري","2","0","2229","","کاردانی پیوسته","حضوري","ارائه در سطح دانشکده","","5","","يكشنبه  از 09:15 تا 11:00","1403/04/02 از 10:30 تا 12:00","","","","","گروه آموزشي علوم تربيتي(7116321)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"55194","ریاضی پیش دانشگاهی","نظري","2","0","2228","","کاردانی پیوسته","حضوري","ارائه در سطح دانشکده","","5","","يكشنبه  از 07:30 تا 09:15","1403/04/02 از 10:30 تا 12:00","","","","","گروه آموزشي علوم تربيتي(7116321)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"55194","ریاضی پیش دانشگاهی","نظري","2","0","2227","","کاردانی پیوسته","حضوري","ارائه در سطح دانشکده","","5","","شنبه  از 09:15 تا 11:00","1403/04/02 از 10:30 تا 12:00","","","","","گروه آموزشي صنايع(7116338)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"7000004954","مبانی کامپیوتر و برنامه نویسی پیش","نظري","2","0","4423","","کاردانی پیوسته","حضوري","ارائه در سطح دانشکده","","10","","شنبه  از 14:30 تا 16:00","","","","","","گروه آموزشي کامپيوتر و فناوري اطلاعات(7116330)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"7000004954","مبانی کامپیوتر و برنامه نویسی پیش","نظري","2","0","4422","","کاردانی پیوسته","حضوري","ارائه در سطح دانشکده","","10","","يكشنبه  از 14:00 تا 15:30","","","","","","گروه آموزشي کامپيوتر و فناوري اطلاعات(7116330)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"7000004954","مبانی کامپیوتر و برنامه نویسی پیش","نظري","2","0","4421","","کاردانی پیوسته","حضوري","ارائه در سطح دانشکده","","10","","","1403/04/05 از 10:30 تا 12:00",". .","","","","گروه آموزشي هنرهاي تجسمي(7116345)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"7000004954","مبانی کامپیوتر و برنامه نویسی پیش","نظري","2","0","4420","","کاردانی پیوسته","حضوري","ارائه در سطح دانشکده","","10","","دوشنبه  از 14:00 تا 15:30","","","","","","گروه آموزشي کامپيوتر و فناوري اطلاعات(7116330)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"55229","مبانی برنامه نویسی و کامپیوتر","نظري","2","0","2226","","کاردانی پیوسته","حضوري","ارائه در سطح دانشکده","","10","","شنبه  از 14:30 تا 16:00","","","","","","گروه آموزشي کامپيوتر و فناوري اطلاعات(7116330)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"55229","مبانی برنامه نویسی و کامپیوتر","نظري","2","0","2225","","کاردانی پیوسته","حضوري","ارائه در سطح دانشکده","","10","","دوشنبه  از 15:30 تا 17:00","","","","","","گروه آموزشي کامپيوتر و فناوري اطلاعات(7116330)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"55229","مبانی برنامه نویسی و کامپیوتر","نظري","2","0","2224","","کاردانی پیوسته","حضوري","ارائه در سطح دانشکده","","10","","دوشنبه  از 14:00 تا 15:30","","","","","","گروه آموزشي کامپيوتر و فناوري اطلاعات(7116330)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
