"كد درس","نام درس","استاد","كد ارائه کلاس درس","مقطع ارائه درس","حداكثر ظرفيت","تعداد واحد نظري","تعداد واحد عملي","نوع درس","نام كلاس درس","نوع ارائه","سطح ارائه","حداقل ظرفيت","تعداد ثبت نامي تاکنون","زمانبندي تشکيل کلاس","زمان امتحان","ساير اساتيد","مكان برگزاري","دانشجويان مجاز به اخذ کلاس","گروه آموزشی","دانشکده","واحد","استان"
"90610","اندیشه اسلامی 1 (مبدا ومعاد)","بیژن نوبخت","163175427","كارشناسي پيوسته","43","2","0","نظري","برادران","حضوري","ارائه در سطح دانشکده",,,"چهارشنبه  از 17:00 تا 18:30","1402/03/29 از 13:30 تا 15:00",,"314 دانشکده اقتصاد و مدیریت",,"گروه آموزشي دروس عمومی(7116399)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"90610","اندیشه اسلامی 1 (مبدا ومعاد)","بیژن نوبخت","163175426","كارشناسي پيوسته","43","2","0","نظري","خواهران","حضوري","ارائه در سطح دانشکده",,,"چهارشنبه  از 15:30 تا 17:00","1402/03/29 از 13:30 تا 15:00",,"314 دانشکده اقتصاد و مدیریت",,"گروه آموزشي دروس عمومی(7116399)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"90610","اندیشه اسلامی 1 (مبدا ومعاد)","محمد زمان کشاورز","163175424","كارشناسي پيوسته","43","2","0","نظري","برادران","حضوري","ارائه در سطح دانشکده",,,"چهارشنبه  از 12:30 تا 14:00","1402/03/29 از 13:30 تا 15:30",,"311 دانشکده اقتصاد و مدیریت",,"گروه آموزشي دروس عمومی(7116399)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"90610","اندیشه اسلامی 1 (مبدا ومعاد)","سمیه امیری","163175422","كارشناسي پيوسته","43","2","0","نظري","خواهران","حضوري","ارائه در سطح دانشکده",,,"چهارشنبه  از 07:30 تا 09:00","1402/03/29 از 13:30 تا 15:00",,"311 دانشکده اقتصاد و مدیریت",,"گروه آموزشي دروس عمومی(7116399)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"90610","اندیشه اسلامی 1 (مبدا ومعاد)","عباس عرفانی فر","163175421","كارشناسي پيوسته","43","2","0","نظري","برادران","حضوري","ارائه در سطح دانشکده",,,"سه شنبه  از 18:30 تا 20:00","1402/03/29 از 13:30 تا 15:00",,"13 دانشکده حقوق و علوم انسانی",,"گروه آموزشي دروس عمومی(7116399)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"90610","اندیشه اسلامی 1 (مبدا ومعاد)","عباس عرفانی فر","163175420","كارشناسي پيوسته","43","2","0","نظري","خواهران","حضوري","ارائه در سطح دانشکده",,,"سه شنبه  از 17:00 تا 18:30","1402/03/29 از 13:30 تا 15:00",,"13 دانشکده حقوق و علوم انسانی",,"گروه آموزشي دروس عمومی(7116399)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"90610","اندیشه اسلامی 1 (مبدا ومعاد)","عباس عرفانی فر","163175418","كارشناسي پيوسته","43","2","0","نظري","برادران","حضوري","ارائه در سطح دانشکده",,,"سه شنبه  از 15:30 تا 17:00","1402/03/29 از 13:30 تا 15:00",,"13 دانشکده حقوق و علوم انسانی",,"گروه آموزشي دروس عمومی(7116399)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"90610","اندیشه اسلامی 1 (مبدا ومعاد)","عباس عرفانی فر","163175417","كارشناسي پيوسته","43","2","0","نظري","برادران","حضوري","ارائه در سطح دانشکده",,,"سه شنبه  از 14:00 تا 15:30","1402/03/29 از 13:30 تا 15:00",,"13 دانشکده حقوق و علوم انسانی",,"گروه آموزشي دروس عمومی(7116399)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"90610","اندیشه اسلامی 1 (مبدا ومعاد)","صدیقه بحرانی","163175416","كارشناسي پيوسته","43","2","0","نظري","خواهران","حضوري","ارائه در سطح دانشکده",,,"دوشنبه  از 10:30 تا 12:00","1402/03/29 از 13:30 تا 15:00",,"212دانشکده حقوق و علوم انسانی",,"گروه آموزشي دروس عمومی(7116399)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"90610","اندیشه اسلامی 1 (مبدا ومعاد)","صدیقه بحرانی","163175415","كارشناسي پيوسته","43","2","0","نظري","خواهران","حضوري","ارائه در سطح دانشکده",,,"دوشنبه  از 09:00 تا 10:30","1402/03/29 از 13:30 تا 15:00",,"212دانشکده حقوق و علوم انسانی",,"گروه آموزشي دروس عمومی(7116399)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"90610","اندیشه اسلامی 1 (مبدا ومعاد)","صدیقه بحرانی","163175414","كارشناسي پيوسته","43","2","0","نظري","خواهران","حضوري","ارائه در سطح دانشکده",,,"دوشنبه  از 07:30 تا 09:00","1402/03/29 از 13:30 تا 15:00",,"212دانشکده حقوق و علوم انسانی",,"گروه آموزشي دروس عمومی(7116399)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"90610","اندیشه اسلامی 1 (مبدا ومعاد)","بهزاد محمدی","163175412","كارشناسي پيوسته","43","2","0","نظري","خواهران","حضوري","ارائه در سطح دانشکده",,,"يكشنبه  از 12:30 تا 14:00","1402/03/29 از 13:30 تا 15:00",,"314 دانشکده اقتصاد و مدیریت",,"گروه آموزشي دروس عمومی(7116399)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"90610","اندیشه اسلامی 1 (مبدا ومعاد)","بهزاد محمدی","163175411","كارشناسي پيوسته","43","2","0","نظري","برادران","حضوري","ارائه در سطح دانشکده",,,"يكشنبه  از 10:30 تا 12:00","1402/03/29 از 13:30 تا 15:00",,"314 دانشکده اقتصاد و مدیریت",,"گروه آموزشي دروس عمومی(7116399)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"90610","اندیشه اسلامی 1 (مبدا ومعاد)","بهزاد محمدی","163175410","كارشناسي پيوسته","43","2","0","نظري","خواهران","حضوري","ارائه در سطح دانشکده",,,"يكشنبه  از 09:00 تا 10:30","1402/03/29 از 13:30 تا 15:00",,"314 دانشکده اقتصاد و مدیریت",,"گروه آموزشي دروس عمومی(7116399)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"90610","اندیشه اسلامی 1 (مبدا ومعاد)","بهزاد محمدی","163175409","كارشناسي پيوسته","43","2","0","نظري","برادران","حضوري","ارائه در سطح دانشکده",,,"يكشنبه  از 07:30 تا 09:00","1402/03/29 از 13:30 تا 15:00",,"314 دانشکده اقتصاد و مدیریت",,"گروه آموزشي دروس عمومی(7116399)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"90610","اندیشه اسلامی 1 (مبدا ومعاد)","اسداله مصطفی پور","163175407","كارشناسي پيوسته","43","2","0","نظري","برادران","حضوري","ارائه در سطح دانشکده",,,"شنبه  از 18:30 تا 20:00","1402/03/29 از 13:30 تا 15:00",,"212دانشکده حقوق و علوم انسانی",,"گروه آموزشي دروس عمومی(7116399)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"90610","اندیشه اسلامی 1 (مبدا ومعاد)","اسداله مصطفی پور","163175406","كارشناسي پيوسته","43","2","0","نظري","برادران","حضوري","ارائه در سطح دانشکده",,,"شنبه  از 17:00 تا 18:30","1402/03/29 از 13:30 تا 15:00",,"212دانشکده حقوق و علوم انسانی",,"گروه آموزشي دروس عمومی(7116399)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"90610","اندیشه اسلامی 1 (مبدا ومعاد)","اسداله مصطفی پور","163175405","كارشناسي پيوسته","43","2","0","نظري","خواهران","حضوري","ارائه در سطح دانشکده",,,"شنبه  از 15:30 تا 17:00","1402/03/29 از 13:30 تا 15:00",,"212دانشکده حقوق و علوم انسانی",,"گروه آموزشي دروس عمومی(7116399)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"90610","اندیشه اسلامی 1 (مبدا ومعاد)","اسداله مصطفی پور","163175404","كارشناسي پيوسته","43","2","0","نظري","خواهران","حضوري","ارائه در سطح دانشکده",,,"شنبه  از 14:00 تا 15:30","1402/03/29 از 13:30 تا 15:00",,"212دانشکده حقوق و علوم انسانی",,"گروه آموزشي دروس عمومی(7116399)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"90610","اندیشه اسلامی 1 (مبدا ومعاد)","مهدی مهدوی اعلا","163175403","كارشناسي پيوسته","43","2","0","نظري","برادران","حضوري","ارائه در سطح دانشکده",,,"شنبه  از 12:30 تا 14:00","1402/03/29 از 13:30 تا 15:00",,"212دانشکده حقوق و علوم انسانی",,"گروه آموزشي دروس عمومی(7116399)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"90610","اندیشه اسلامی 1 (مبدا ومعاد)","مهدی مهدوی اعلا","163175402","كارشناسي پيوسته","43","2","0","نظري","خواهران ویژه زبان","حضوري","ارائه در سطح دانشکده",,,"شنبه  از 10:30 تا 12:00","1402/03/29 از 13:30 تا 15:00",,"212دانشکده حقوق و علوم انسانی",,"گروه آموزشي دروس عمومی(7116399)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"90610","اندیشه اسلامی 1 (مبدا ومعاد)","مهدی مهدوی اعلا","163175401","كارشناسي پيوسته","43","2","0","نظري","برادران","حضوري","ارائه در سطح دانشکده",,,"شنبه  از 09:00 تا 10:30","1402/03/29 از 13:30 تا 15:00",,"212دانشکده حقوق و علوم انسانی",,"گروه آموزشي دروس عمومی(7116399)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"90610","اندیشه اسلامی 1 (مبدا ومعاد)","مهدی مهدوی اعلا","163175400","كارشناسي پيوسته","43","2","0","نظري","برادران","حضوري","ارائه در سطح دانشکده",,,"شنبه  از 07:30 تا 09:00","1402/03/29 از 13:30 تا 15:00",,"212دانشکده حقوق و علوم انسانی",,"گروه آموزشي دروس عمومی(7116399)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"98841","اندیشه اسلامی 2‌ (نبوت و امامت)","صدیقه بحرانی","163175583","كارشناسي پيوسته","43","2","0","نظري","خواهران","حضوري","ارائه در سطح دانشکده",,,"دوشنبه  از 12:30 تا 14:00","1402/04/04 از 11:00 تا 12:30",,"212دانشکده حقوق و علوم انسانی",,"گروه آموزشي دروس عمومی(7116399)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"98841","اندیشه اسلامی 2‌ (نبوت و امامت)","سمیه امیری","163175582","كارشناسي پيوسته","43","2","0","نظري","خواهران","حضوري","ارائه در سطح دانشکده",,,"چهارشنبه  از 12:30 تا 14:00","1402/04/04 از 11:00 تا 12:30",,"314 دانشکده اقتصاد و مدیریت",,"گروه آموزشي دروس عمومی(7116399)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"98841","اندیشه اسلامی 2‌ (نبوت و امامت)","سمیه امیری","163175172","كارشناسي پيوسته","43","2","0","نظري","خواهران","حضوري","ارائه در سطح دانشکده",,,"چهارشنبه  از 10:30 تا 12:00","1402/04/04 از 11:00 تا 12:30",,"314 دانشکده اقتصاد و مدیریت",,"گروه آموزشي دروس عمومی(7116399)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"98841","اندیشه اسلامی 2‌ (نبوت و امامت)",,"163175581","كارشناسي پيوسته","43","2","0","نظري","خواهران(دکتر هاشم پور","حضوري","ارائه در سطح دانشکده",,,"پنج شنبه  از 12:30 تا 14:00","1402/04/04 از 11:00 تا 12:30",,"210 دانشکده مهندسی 2",,"گروه آموزشي دروس عمومی(7116399)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"98841","اندیشه اسلامی 2‌ (نبوت و امامت)",,"163175579","كارشناسي پيوسته","43","2","0","نظري","خواهران- دکتر هاشم پور","حضوري","ارائه در سطح دانشکده",,,"پنج شنبه  از 10:30 تا 12:00","1402/04/04 از 11:00 تا 12:30",,"210 دانشکده مهندسی 2",,"گروه آموزشي دروس عمومی(7116399)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"98841","اندیشه اسلامی 2‌ (نبوت و امامت)",,"163175580","كارشناسي پيوسته","43","2","0","نظري","خواهران- دکتر هاشم پور","حضوري","ارائه در سطح دانشکده",,,"پنج شنبه  از 14:00 تا 15:30","1402/04/04 از 11:00 تا 12:30",,"کنفرانس 207 دانشکده مهندسی 2",,"گروه آموزشي دروس عمومی(7116399)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
