"كد درس","نام درس","كد ارائه کلاس درس","استاد","مقطع ارائه درس","زمانبندي تشکيل کلاس","نوع درس","تعداد واحد نظري","تعداد واحد عملي","نام كلاس درس","نوع ارائه","سطح ارائه","حداقل ظرفيت","حداكثر ظرفيت","زمان امتحان","مكان برگزاري","گروه آموزشی","دانشکده","واحد","استان"
"1884102228","آزمایشگاه سیستم های عامل","163330349",,"كارشناسي پيوسته","دوشنبه از 09:00 تا 10:30","آزمايشگاهي","0","1",,"حضوري","ارائه در سطح گروه آموزشی",,"5",,,"گروه آموزشي کامپيوتر و فناوري اطلاعات(7116330)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"1884102126","آزمایشگاه ریز پردارنده","163330348",,"كارشناسي پيوسته","شنبه از 17:00 تا 18:30","آزمايشگاهي","0","1",,"حضوري","ارائه در سطح گروه آموزشی",,"5",,,"گروه آموزشي کامپيوتر و فناوري اطلاعات(7116330)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"1603101485","آزمایشگاه پایگاه داده","163330347",,"كارشناسي پيوسته","چهارشنبه از 12:30 تا 14:00","عملي","0","1",,"حضوري","ارائه در سطح گروه آموزشی",,"5",,,"گروه آموزشي کامپيوتر و فناوري اطلاعات(7116330)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"1884101495","آزمایشگاه‌ پایگاه‌ داده‌","163330346",,"كارشناسي پيوسته","چهارشنبه از 14:00 تا 15:30","آزمايشگاهي","0","1",,"حضوري","ارائه در سطح گروه آموزشی",,"5",,,"گروه آموزشي کامپيوتر و فناوري اطلاعات(7116330)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"1884173912","آزمایشگاه مدار های منطقی ومعماری کامپیوتر","163330345",,"كارشناسي پيوسته","يكشنبه از 15:30 تا 17:00","آزمايشگاهي","0","1",,"حضوري","ارائه در سطح گروه آموزشی",,"5",,,"گروه آموزشي کامپيوتر و فناوري اطلاعات(7116330)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"1884173912","آزمایشگاه مدار های منطقی ومعماری کامپیوتر","163330344",,"كارشناسي پيوسته","يكشنبه از 14:00 تا 15:30","آزمايشگاهي","0","1",,"حضوري","ارائه در سطح گروه آموزشی",,"5",,,"گروه آموزشي کامپيوتر و فناوري اطلاعات(7116330)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"1884105928","اصول مدیریت و برنامه ریزی راهبردهای فناوری اطلاعات","163330343",,"كارشناسي پيوسته","يكشنبه از 09:45 تا 12:00","نظري","3","0",,"حضوري","ارائه در سطح گروه آموزشی",,"5","1401/10/29 از 10:30 تا 12:30",,"گروه آموزشي کامپيوتر و فناوري اطلاعات(7116330)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"1603105928","اصول مدیریت و برنامه ریزی راهبردی فناوری اطلاعات","163330342",,"كارشناسي پيوسته","يكشنبه از 09:45 تا 12:00","نظري","3","0",,"حضوري","ارائه در سطح گروه آموزشی",,"5","1401/10/29 از 10:30 تا 12:30",,"گروه آموزشي کامپيوتر و فناوري اطلاعات(7116330)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"1603105622","اصول طراحی کامپایلر","163330341",,"كارشناسي پيوسته","يكشنبه از 14:45 تا 17:00","نظري","3","0",,"حضوري","ارائه در سطح گروه آموزشی",,"5","1401/11/03 از 08:00 تا 10:00",,"گروه آموزشي کامپيوتر و فناوري اطلاعات(7116330)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"99083","انس با قرآن کریم","16381138","محمد علی معدلی","كارشناسي پيوسته","دوشنبه از 10:30 تا 12:00","نظري","1","0","ویژه دانشجویان اتباع","حضوري","ارائه در سطح دانشکده",,"33","1401/10/27 از 10:30 تا 11:30",,"گروه آموزشي دروس عمومی(7116399)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"99083","انس با قرآن کریم","16381137","محمد علی معدلی","كارشناسي پيوسته","دوشنبه از 09:00 تا 10:30","نظري","1","0","ویژه دانشجویان اتباع","حضوري","ارائه در سطح دانشکده",,"35","1401/10/27 از 10:30 تا 11:30",,"گروه آموزشي دروس عمومی(7116399)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"99083","انس با قرآن کریم","16381136","محمد علی معدلی","كارشناسي پيوسته","شنبه از 12:30 تا 14:00","نظري","1","0","ویژه دانشجویان اتباع","حضوري","ارائه در سطح دانشکده",,"35","1401/10/27 از 10:30 تا 11:30",,"گروه آموزشي دروس عمومی(7116399)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"99079","تربیت بدنی","163-7952",,"كارشناسي پيوسته","چهارشنبه از 12:00 تا 13:30","نظري_عملي","0.50","0.50","خواهران","حضوري","ارائه در سطح دانشکده",,"20","1401/10/15 از 08:00 تا 10:00",,"گروه آموزشي تربيت بدني (علوم ورزشي)(7116343)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"99083","انس با قرآن کریم","16381135","محمد علی معدلی","كارشناسي پيوسته","شنبه از 10:30 تا 12:00","نظري","1","0","ویژه دانشجویان اتباع","حضوري","ارائه در سطح دانشکده",,"35","1401/10/27 از 10:30 تا 11:30",,"گروه آموزشي دروس عمومی(7116399)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"1884105622","اصول طراحی کامپایلر","163330240",,"كارشناسي پيوسته","دوشنبه از 07:30 تا 09:45","نظري","3","0",,"حضوري","ارائه در سطح گروه آموزشی",,"5","1401/11/03 از 13:30 تا 15:30",,"گروه آموزشي کامپيوتر و فناوري اطلاعات(7116330)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"99079","تربیت بدنی","163-7951",,"كارشناسي پيوسته","چهارشنبه از 10:30 تا 12:00","نظري_عملي","0.50","0.50","خواهران","حضوري","ارائه در سطح دانشکده",,"20","1401/10/14 از 08:00 تا 10:00",,"گروه آموزشي تربيت بدني (علوم ورزشي)(7116343)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"99079","تربیت بدنی","163-7950",,"كارشناسي پيوسته","پنج شنبه از 09:00 تا 10:30","نظري_عملي","0.50","0.50","خواهران","حضوري","ارائه در سطح دانشکده",,"20","1401/10/15 از 08:00 تا 10:00",,"گروه آموزشي تربيت بدني (علوم ورزشي)(7116343)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"99079","تربیت بدنی","163-7949",,"كارشناسي پيوسته","پنج شنبه از 07:30 تا 09:00","نظري_عملي","0.50","0.50","خواهران","حضوري","ارائه در سطح دانشکده",,"20","1401/10/15 از 08:00 تا 10:00",,"گروه آموزشي تربيت بدني (علوم ورزشي)(7116343)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"99079","تربیت بدنی","163-7947","مهناز وصالی","كارشناسي پيوسته","چهارشنبه از 07:30 تا 09:00","نظري_عملي","0.50","0.50","خواهران","حضوري","ارائه در سطح دانشکده",,"20","1401/10/14 از 08:00 تا 10:00",,"گروه آموزشي تربيت بدني (علوم ورزشي)(7116343)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"99079","تربیت بدنی","163-7946",,"كارشناسي پيوسته","يكشنبه از 13:30 تا 15:00","نظري_عملي","0.50","0.50","خواهران","حضوري","ارائه در سطح دانشکده",,"20","1401/10/11 از 08:00 تا 10:00",,"گروه آموزشي تربيت بدني (علوم ورزشي)(7116343)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"99079","تربیت بدنی","163-7945",,"كارشناسي پيوسته","يكشنبه از 12:00 تا 13:30","نظري_عملي","0.50","0.50","خواهران","حضوري","ارائه در سطح دانشکده",,"20","1401/10/11 از 08:00 تا 10:00",,"گروه آموزشي تربيت بدني (علوم ورزشي)(7116343)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"99062","ورزش 1","163-6240","فاطمه دلائلی","كارشناسي پيوسته","سه شنبه از 15:00 تا 16:30","عملي","0","1","خواهران","حضوري","ارائه در سطح دانشکده",,"20","1401/10/13 از 08:00 تا 10:00",,"گروه آموزشي تربيت بدني (علوم ورزشي)(7116343)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"99062","ورزش 1","163-6239","فاطمه دلائلی","كارشناسي پيوسته","سه شنبه از 13:30 تا 15:00","عملي","0","1","خواهران","حضوري","ارائه در سطح دانشکده",,"20","1401/10/20 از 08:00 تا 10:00",,"گروه آموزشي تربيت بدني (علوم ورزشي)(7116343)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"99062","ورزش 1","163-6237",,"كارشناسي پيوسته","چهارشنبه از 12:00 تا 13:30","عملي","0","1","خواهران","حضوري","ارائه در سطح دانشکده",,"20","1401/10/14 از 08:00 تا 10:00",,"گروه آموزشي تربيت بدني (علوم ورزشي)(7116343)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"99062","ورزش 1","163-6236",,"كارشناسي پيوسته","چهارشنبه از 10:30 تا 12:00","عملي","0","1","خواهران","حضوري","ارائه در سطح دانشکده",,"20","1401/10/14 از 08:00 تا 10:00",,"گروه آموزشي تربيت بدني (علوم ورزشي)(7116343)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"99062","ورزش 1","163-6235",,"كارشناسي پيوسته","چهارشنبه از 09:00 تا 10:30","عملي","0","1","خواهران","حضوري","ارائه در سطح دانشکده",,"20","1401/10/14 از 08:00 تا 10:00",,"گروه آموزشي تربيت بدني (علوم ورزشي)(7116343)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"99062","ورزش 1","163-6234",,"كارشناسي پيوسته","چهارشنبه از 07:30 تا 09:00","عملي","0","1","خواهران","حضوري","ارائه در سطح دانشکده",,"20","1401/10/14 از 08:00 تا 10:00",,"گروه آموزشي تربيت بدني (علوم ورزشي)(7116343)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"99062","ورزش 1","163-6233","زهرا رحیمی","كارشناسي پيوسته","دوشنبه از 13:30 تا 15:00","عملي","0","1","خواهران","حضوري","ارائه در سطح دانشکده",,"20","1401/10/12 از 08:00 تا 10:00",,"گروه آموزشي تربيت بدني (علوم ورزشي)(7116343)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"99062","ورزش 1","163-6232","زهرا رحیمی","كارشناسي پيوسته","دوشنبه از 12:00 تا 13:30","عملي","0","1","خواهران","حضوري","ارائه در سطح دانشکده",,"20","1401/10/12 از 08:00 تا 10:00",,"گروه آموزشي تربيت بدني (علوم ورزشي)(7116343)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"99062","ورزش 1","163-6231","زهرا رحیمی","كارشناسي پيوسته","دوشنبه از 10:30 تا 12:00","عملي","0","1","خواهران","حضوري","ارائه در سطح دانشکده",,"20","1401/10/12 از 08:00 تا 10:00",,"گروه آموزشي تربيت بدني (علوم ورزشي)(7116343)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"99062","ورزش 1","163-6229",,"كارشناسي پيوسته","پنج شنبه از 12:00 تا 13:30","عملي","0","1","خواهران","حضوري","ارائه در سطح دانشکده",,"20","1401/10/15 از 08:00 تا 10:00",,"گروه آموزشي تربيت بدني (علوم ورزشي)(7116343)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"99062","ورزش 1","163-6228",,"كارشناسي پيوسته","پنج شنبه از 10:30 تا 12:00","عملي","0","1","خواهران","حضوري","ارائه در سطح دانشکده",,"20","1401/10/15 از 08:00 تا 10:00",,"گروه آموزشي تربيت بدني (علوم ورزشي)(7116343)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"99062","ورزش 1","163-6227",,"كارشناسي پيوسته","پنج شنبه از 09:00 تا 10:30","عملي","0","1","خواهران","حضوري","ارائه در سطح دانشکده",,"20","1401/10/15 از 08:00 تا 10:00",,"گروه آموزشي تربيت بدني (علوم ورزشي)(7116343)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
"99062","ورزش 1","163-6226",,"كارشناسي پيوسته","پنج شنبه از 07:30 تا 09:00","عملي","0","1","خواهران","حضوري","ارائه در سطح دانشکده",,"20","1401/10/15 از 08:00 تا 10:00",,"گروه آموزشي تربيت بدني (علوم ورزشي)(7116343)","163 - شيراز(163)","163 - شيراز(71163)","71 - فارس(71)"
